web-scraper-order,web-scraper-start-url,openSecretsId,openSecretsId-href,name,nameDistrict,reportDate,raised,image-src
"1592862438-201","https://www.thegoodparty.org/scrape/incumbents/","N00042715","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042715","William Timmons","Rep. William Timmons - South Carolina District 04","05/20/2020","$875,217","https://cdn1.opensecrets.org/congress-members/photos/N00042715.jpg"
"1592861888-89","https://www.thegoodparty.org/scrape/incumbents/","N00027709","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027709","Van Taylor","Rep. Van Taylor - Texas District 03","03/31/2020","$1,419,915","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863108-376","https://www.thegoodparty.org/scrape/incumbents/","N00029675","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029675","Brett Guthrie","Rep. Brett Guthrie - Kentucky District 02","06/03/2020","$1,009,881","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862726-274","https://www.thegoodparty.org/scrape/incumbents/","N00040666","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040666","Harley Rouda","Rep. Harley Rouda - California District 48","03/31/2020","$3,038,906","https://cdn1.opensecrets.org/congress-members/photos/N00040666.jpg"
"1592862205-151","https://www.thegoodparty.org/scrape/incumbents/","N00037422","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037422","Darren Soto","Rep. Darren Soto - Florida District 09","03/31/2020","$631,940","https://cdn1.opensecrets.org/congress-members/photos/N00037422.jpg"
"1592862009-114","https://www.thegoodparty.org/scrape/incumbents/","N00038767","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038767","Warren Davidson","Rep. Warren Davidson - Ohio District 08","04/08/2020","$634,827","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862676-260","https://www.thegoodparty.org/scrape/incumbents/","N00009585","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009585","Adam Schiff","Rep. Adam Schiff - California District 28","03/31/2020","$11,525,105","https://cdn1.opensecrets.org/congress-members/photos/N00009585.jpg"
"1592862466-208","https://www.thegoodparty.org/scrape/incumbents/","N00031933","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031933","Bill Keating","Rep. Bill Keating - Massachusetts District 09","03/31/2020","$411,636","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861819-73","https://www.thegoodparty.org/scrape/incumbents/","N00038285","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038285","Jodey Arrington","Rep. Jodey Arrington - Texas District 19","03/31/2020","$1,554,485","https://cdn1.opensecrets.org/congress-members/photos/N00038285.jpg"
"1592863038-356","https://www.thegoodparty.org/scrape/incumbents/","N00040888","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040888","Abby Finkenauer","Rep. Abby Finkenauer - Iowa District 01","05/13/2020","$2,947,049","https://cdn1.opensecrets.org/congress-members/photos/N00040888.jpg"
"1592862592-239","https://www.thegoodparty.org/scrape/incumbents/","N00008046","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00008046","Barbara Lee","Rep. Barbara Lee - California District 13","03/31/2020","$1,172,176","https://cdn1.opensecrets.org/congress-members/photos/N00008046.jpg"
"1592862991-344","https://www.thegoodparty.org/scrape/incumbents/","N00031958","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031958","Steven Palazzo","Rep. Steven Palazzo - Mississippi District 04","03/31/2020","$587,990","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863250-418","https://www.thegoodparty.org/scrape/incumbents/","N00040829","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040829","Kevin Hern","Rep. Kevin Hern - Oklahoma District 01","06/10/2020","$665,795","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861970-106","https://www.thegoodparty.org/scrape/incumbents/","N00040133","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040133","Stephanie Murphy","Rep. Stephanie Murphy - Florida District 07","03/31/2020","$2,008,353","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861578-13","https://www.thegoodparty.org/scrape/incumbents/","N00024817","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00024817","Doug Jones","Sen. Doug Jones - Alabama","03/31/2020","$12,161,742","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863150-389","https://www.thegoodparty.org/scrape/incumbents/","N00034639","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034639","Donald M Payne Jr.","Rep. Donald M Payne Jr. - New Jersey District 10","03/31/2020","$313,487","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862810-297","https://www.thegoodparty.org/scrape/incumbents/","N00003132","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003132","Jim Cooper","Rep. Jim Cooper - Tennessee District 05","03/31/2020","$590,545","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861591-19","https://www.thegoodparty.org/scrape/incumbents/","N00027060","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027060","Brian M Higgins","Rep. Brian M Higgins - New York District 26","06/03/2020","$844,927","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861622-32","https://www.thegoodparty.org/scrape/incumbents/","N00024759","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00024759","Mike D Rogers","Rep. Mike D Rogers - Alabama District 03","03/31/2020","$993,327","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862719-272","https://www.thegoodparty.org/scrape/incumbents/","N00028152","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00028152","Kevin McCarthy","Rep. Kevin McCarthy - California District 23","03/31/2020","$15,974,176","https://cdn1.opensecrets.org/congress-members/photos/N00028152.jpg"
"1592862125-136","https://www.thegoodparty.org/scrape/incumbents/","N00027514","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027514","Kathy Castor","Rep. Kathy Castor - Florida District 14","03/31/2020","$594,585","https://cdn1.opensecrets.org/congress-members/photos/N00027514.jpg"
"1592861851-80","https://www.thegoodparty.org/scrape/incumbents/","N00005883","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00005883","Kevin Brady","Rep. Kevin Brady - Texas District 08","03/31/2020","$3,018,997","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862355-180","https://www.thegoodparty.org/scrape/incumbents/","N00035774","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035774","Dan Sullivan","Sen. Dan Sullivan - Alaska","03/31/2020","$7,884,798","https://cdn1.opensecrets.org/congress-members/photos/N00035774.jpg"
"1592862646-252","https://www.thegoodparty.org/scrape/incumbents/","N00006863","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006863","Tom McClintock","Rep. Tom McClintock - California District 04","03/31/2020","$1,191,114","https://cdn1.opensecrets.org/congress-members/photos/N00006863.jpg"
"1592862833-303","https://www.thegoodparty.org/scrape/incumbents/","N00039106","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039106","Mike Johnson","Rep. Mike Johnson - Louisiana District 04","03/31/2020","$1,401,828","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862320-173","https://www.thegoodparty.org/scrape/incumbents/","N00042649","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042649","Rashida Tlaib","Rep. Rashida Tlaib - Michigan District 13","03/31/2020","$2,071,028","https://cdn1.opensecrets.org/congress-members/photos/N00042649.jpg"
"1592862477-211","https://www.thegoodparty.org/scrape/incumbents/","N00035431","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035431","Seth Moulton","Rep. Seth Moulton - Massachusetts District 06","03/31/2020","$1,419,579","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863068-364","https://www.thegoodparty.org/scrape/incumbents/","N00035346","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035346","Buddy Carter","Rep. Buddy Carter - Georgia District 01","05/20/2020","$1,669,223","https://cdn1.opensecrets.org/congress-members/photos/N00035346.jpg"
"1592862296-168","https://www.thegoodparty.org/scrape/incumbents/","N00000575","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000575","John B Larson","Rep. John B Larson - Connecticut District 01","04/21/2020","$1,079,040","https://cdn1.opensecrets.org/congress-members/photos/N00000575.jpg"
"1592862248-159","https://www.thegoodparty.org/scrape/incumbents/","N00029736","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029736","Glenn Thompson","Rep. Glenn Thompson - Pennsylvania District 15","05/13/2020","$1,113,827","https://cdn1.opensecrets.org/congress-members/photos/N00029736.jpg"
"1592862422-197","https://www.thegoodparty.org/scrape/incumbents/","N00041997","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041997","Susan Wild","Rep. Susan Wild - Pennsylvania District 07","05/13/2020","$2,136,311","https://cdn1.opensecrets.org/congress-members/photos/N00041997.jpg"
"1592862740-278","https://www.thegoodparty.org/scrape/incumbents/","N00024870","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00024870","Linda Sanchez","Rep. Linda Sanchez - California District 38","03/31/2020","$968,947","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861684-47","https://www.thegoodparty.org/scrape/incumbents/","N00041338","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041338","Sean Casten","Rep. Sean Casten - Illinois District 06","03/31/2020","$3,134,010","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862105-132","https://www.thegoodparty.org/scrape/incumbents/","N00036409","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036409","Glenn S Grothman","Rep. Glenn S Grothman - Wisconsin District 06","03/31/2020","$1,006,235","https://cdn1.opensecrets.org/congress-members/photos/N00036409.jpg"
"1592862130-137","https://www.thegoodparty.org/scrape/incumbents/","N00025337","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025337","Mario Diaz-Balart","Rep. Mario Diaz-Balart - Florida District 25","03/31/2020","$1,270,250","https://cdn1.opensecrets.org/congress-members/photos/N00025337.jpg"
"1592862253-160","https://www.thegoodparty.org/scrape/incumbents/","N00026368","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026368","Tim Walberg","Rep. Tim Walberg - Michigan District 07","03/31/2020","$1,409,968","https://cdn1.opensecrets.org/congress-members/photos/N00026368.jpg"
"1592863061-362","https://www.thegoodparty.org/scrape/incumbents/","N00009771","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009771","Shelley Moore Capito","Sen. Shelley Moore Capito - West Virginia","05/20/2020","$5,351,659","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861927-97","https://www.thegoodparty.org/scrape/incumbents/","N00033839","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033839","Marc Veasey","Rep. Marc Veasey - Texas District 33","03/31/2020","$1,082,399","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862964-338","https://www.thegoodparty.org/scrape/incumbents/","N00030191","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030191","Dina Titus","Rep. Dina Titus - Nevada District 01","05/20/2020","$517,851","https://cdn1.opensecrets.org/congress-members/photos/N00030191.jpg"
"1592862360-181","https://www.thegoodparty.org/scrape/incumbents/","N00038450","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038450","Dwight Evans","Rep. Dwight Evans - Pennsylvania District 03","05/13/2020","$684,814","https://cdn1.opensecrets.org/congress-members/photos/N00038450.jpg"
"1592861619-31","https://www.thegoodparty.org/scrape/incumbents/","N00030910","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030910","Mo Brooks","Rep. Mo Brooks - Alabama District 05","03/31/2020","$359,495","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863025-353","https://www.thegoodparty.org/scrape/incumbents/","N00042813","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042813","Lucy McBath","Rep. Lucy McBath - Georgia District 06","05/20/2020","$4,177,333","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861906-93","https://www.thegoodparty.org/scrape/incumbents/","N00041882","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041882","Michael Cloud","Rep. Michael Cloud - Texas District 27","03/31/2020","$686,665","https://cdn1.opensecrets.org/congress-members/photos/N00041882.jpg"
"1592861588-18","https://www.thegoodparty.org/scrape/incumbents/","N00040876","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040876","Jason Crow","Rep. Jason Crow - Colorado District 06","06/10/2020","$2,632,467","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862110-133","https://www.thegoodparty.org/scrape/incumbents/","N00032088","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032088","Bill Johnson","Rep. Bill Johnson - Ohio District 06","04/08/2020","$1,335,028","https://cdn1.opensecrets.org/congress-members/photos/N00032088.jpg"
"1592861656-42","https://www.thegoodparty.org/scrape/incumbents/","N00026961","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026961","Yvette D Clarke","Rep. Yvette D Clarke - New York District 09","06/03/2020","$803,794","https://cdn1.opensecrets.org/congress-members/photos/N00026961.jpg"
"1592862100-131","https://www.thegoodparty.org/scrape/incumbents/","N00042403","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042403","Michael Waltz","Rep. Michael Waltz - Florida District 06","03/31/2020","$1,386,123","https://cdn1.opensecrets.org/congress-members/photos/N00042403.jpg"
"1592862609-243","https://www.thegoodparty.org/scrape/incumbents/","N00006897","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006897","Brad Sherman","Rep. Brad Sherman - California District 30","03/31/2020","$984,746","https://cdn1.opensecrets.org/congress-members/photos/N00006897.jpg"
"1592863220-409","https://www.thegoodparty.org/scrape/incumbents/","N00042126","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042126","Steve Watkins","Rep. Steve Watkins - Kansas District 02","03/31/2020","$864,970","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863173-396","https://www.thegoodparty.org/scrape/incumbents/","N00041956","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041956","Greg Pence","Rep. Greg Pence - Indiana District 06","05/13/2020","$1,782,930","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862733-276","https://www.thegoodparty.org/scrape/incumbents/","N00007479","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007479","Zoe Lofgren","Rep. Zoe Lofgren - California District 19","03/31/2020","$1,574,975","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861837-77","https://www.thegoodparty.org/scrape/incumbents/","N00031857","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031857","Steve Womack","Rep. Steve Womack - Arkansas District 03","03/31/2020","$747,672","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861558-3","https://www.thegoodparty.org/scrape/incumbents/","N00006134","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006134","Diana DeGette","Rep. Diana DeGette - Colorado District 01","06/10/2020","$850,353","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863120-380","https://www.thegoodparty.org/scrape/incumbents/","N00041154","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041154","Mikie Sherrill","Rep. Mikie Sherrill - New Jersey District 11","03/31/2020","$3,397,937","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862005-113","https://www.thegoodparty.org/scrape/incumbents/","N00041690","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041690","Anthony Gonzalez","Rep. Anthony Gonzalez - Ohio District 16","04/08/2020","$1,526,671","https://cdn1.opensecrets.org/congress-members/photos/N00041690.jpg"
"1592862563-232","https://www.thegoodparty.org/scrape/incumbents/","N00027783","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027783","Ralph Norman","Rep. Ralph Norman - South Carolina District 05","05/20/2020","$563,702","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863133-384","https://www.thegoodparty.org/scrape/incumbents/","N00003473","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003473","Hal Rogers","Rep. Hal Rogers - Kentucky District 05","06/03/2020","$591,328","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862931-329","https://www.thegoodparty.org/scrape/incumbents/","N00032019","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032019","David Cicilline","Rep. David Cicilline - Rhode Island District 01","03/31/2020","$1,222,468","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862600-241","https://www.thegoodparty.org/scrape/incumbents/","N00026341","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026341","Jim Costa","Rep. Jim Costa - California District 16","03/31/2020","$1,591,074","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861980-108","https://www.thegoodparty.org/scrape/incumbents/","N00033549","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033549","Mark Pocan","Rep. Mark Pocan - Wisconsin District 02","03/31/2020","$723,070","https://cdn1.opensecrets.org/congress-members/photos/N00033549.jpg"
"1592862952-335","https://www.thegoodparty.org/scrape/incumbents/","N00000362","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000362","Jack Reed","Sen. Jack Reed - Rhode Island","03/31/2020","$4,513,487","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862056-123","https://www.thegoodparty.org/scrape/incumbents/","N00002942","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002942","Charlie Crist","Rep. Charlie Crist - Florida District 13","03/31/2020","$1,983,707","https://cdn1.opensecrets.org/congress-members/photos/N00002942.jpg"
"1592863007-348","https://www.thegoodparty.org/scrape/incumbents/","N00002577","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002577","John Lewis","Rep. John Lewis - Georgia District 05","05/20/2020","$2,939,381","https://cdn1.opensecrets.org/congress-members/photos/N00002577.jpg"
"1592862854-309","https://www.thegoodparty.org/scrape/incumbents/","N00041594","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041594","Tim Burchett","Rep. Tim Burchett - Tennessee District 02","03/31/2020","$657,075","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862116-134","https://www.thegoodparty.org/scrape/incumbents/","N00043379","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043379","Bryan Steil","Rep. Bryan Steil - Wisconsin District 01","03/31/2020","$1,991,026","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862335-176","https://www.thegoodparty.org/scrape/incumbents/","N00042706","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042706","Mary Gay Scanlon","Rep. Mary Gay Scanlon - Pennsylvania District 05","05/13/2020","$870,522","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861570-9","https://www.thegoodparty.org/scrape/incumbents/","N00001102","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00001102","Nydia M Velazquez","Rep. Nydia M Velazquez - New York District 07","06/03/2020","$603,578","https://cdn1.opensecrets.org/congress-members/photos/N00001102.jpg"
"1592863018-351","https://www.thegoodparty.org/scrape/incumbents/","N00003288","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003288","Bennie G Thompson","Rep. Bennie G Thompson - Mississippi District 02","06/03/2020","$987,760","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861582-15","https://www.thegoodparty.org/scrape/incumbents/","N00027509","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027509","Scott Tipton","Rep. Scott Tipton - Colorado District 03","06/10/2020","$1,119,355","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862073-126","https://www.thegoodparty.org/scrape/incumbents/","N00002893","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002893","Lois J Frankel","Rep. Lois J Frankel - Florida District 21","03/31/2020","$688,193","https://cdn1.opensecrets.org/congress-members/photos/N00002893.jpg"
"1592862974-340","https://www.thegoodparty.org/scrape/incumbents/","N00042296","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042296","Ben Cline","Rep. Ben Cline - Virginia District 06","06/03/2020","$486,155","https://cdn1.opensecrets.org/congress-members/photos/N00042296.jpg"
"1592863015-350","https://www.thegoodparty.org/scrape/incumbents/","N00035516","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035516","David Perdue","Sen. David Perdue - Georgia","06/20/2020","$15,747,809","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592863129-383","https://www.thegoodparty.org/scrape/incumbents/","N00042056","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042056","Debbie Lesko","Rep. Debbie Lesko - Arizona District 08","03/31/2020","$924,131","https://cdn1.opensecrets.org/congress-members/photos/N00042056.jpg"
"1592863243-416","https://www.thegoodparty.org/scrape/incumbents/","N00025726","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025726","Tom Cole","Rep. Tom Cole - Oklahoma District 04","06/10/2020","$1,474,537","https://cdn1.opensecrets.org/congress-members/photos/N00025726.jpg"
"1592862311-171","https://www.thegoodparty.org/scrape/incumbents/","N00036149","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036149","Debbie Dingell","Rep. Debbie Dingell - Michigan District 12","03/31/2020","$1,050,488","https://cdn1.opensecrets.org/congress-members/photos/N00036149.jpg"
"1592861811-71","https://www.thegoodparty.org/scrape/incumbents/","N00025219","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025219","Michael Burgess","Rep. Michael Burgess - Texas District 26","03/31/2020","$1,382,114","https://cdn1.opensecrets.org/congress-members/photos/N00025219.jpg"
"1592861896-91","https://www.thegoodparty.org/scrape/incumbents/","N00005818","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00005818","Sheila Jackson Lee","Rep. Sheila Jackson Lee - Texas District 18","03/31/2020","$632,731","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862622-246","https://www.thegoodparty.org/scrape/incumbents/","N00033997","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033997","Pete Aguilar","Rep. Pete Aguilar - California District 31","03/31/2020","$1,900,609","https://cdn1.opensecrets.org/congress-members/photos/N00033997.jpg"
"1592861572-10","https://www.thegoodparty.org/scrape/incumbents/","N00030622","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030622","Terri A Sewell","Rep. Terri A Sewell - Alabama District 07","03/31/2020","$1,530,302","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592861720-53","https://www.thegoodparty.org/scrape/incumbents/","N00029139","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029139","Bill Foster","Rep. Bill Foster - Illinois District 11","03/31/2020","$1,472,958","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862700-267","https://www.thegoodparty.org/scrape/incumbents/","N00026926","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026926","Jerry McNerney","Rep. Jerry McNerney - California District 09","03/31/2020","$769,219","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1592862499-216","https://www.thegoodparty.org/scrape/incumbents/","N00029303","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029303","Jeff Merkley","Sen. Jeff Merkley - Oregon","04/29/2020","$11,708,529","https://cdn1.opensecrets.org/congress-members/photos/N00029303.jpg"
"1592862232-156","https://www.thegoodparty.org/scrape/incumbents/","N00000615","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000615","Rosa L DeLauro","Rep. Rosa L DeLauro - Connecticut District 03","04/21/2020","$1,179,925","https://cdn1.opensecrets.org/congress-members/photos/N00000615.jpg"
"1592861730-55","https://www.thegoodparty.org/scrape/incumbents/","N00004884","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00004884","Danny K Davis","Rep. Danny K Davis - Illinois District 07","03/31/2020","$366,690","https://cdn1.opensecrets.org/congress-members/photos/N00004884.jpg"
"1592862669-258","https://www.thegoodparty.org/scrape/incumbents/","N00033274","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033274","Alan Lowenthal","Rep. Alan Lowenthal - California District 47","03/31/2020","$458,113","https://cdn1.opensecrets.org/congress-members/photos/N00033274.jpg"
"1592862944-333","https://www.thegoodparty.org/scrape/incumbents/","N00002097","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002097","Mark Warner","Sen. Mark Warner - Virginia","06/03/2020","$16,231,781","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
