web-scraper-order,web-scraper-start-url,openSecretsId,openSecretsId-href,name,nameDistrict,reportDate,raised,image-src
"1586560761-1445","http://localhost:4000/scrape/incumbents/","N00037015","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037015","Salud Carbajal","Rep. Salud Carbajal - California District 24","02/12/2020","$1,461,241","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561147-1606","http://localhost:4000/scrape/incumbents/","N00007021","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007021","Juan Vargas","Rep. Juan Vargas - California District 51","03/31/2020","$469,377","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560780-1453","http://localhost:4000/scrape/incumbents/","N00027514","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027514","Kathy Castor","Rep. Kathy Castor - Florida District 14","12/31/2019","$502,191","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561554-1775","http://localhost:4000/scrape/incumbents/","N00041606","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041606","Kim Schrier","Rep. Kim Schrier - Washington District 08","12/31/2019","$2,128,984","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561341-1683","http://localhost:4000/scrape/incumbents/","N00026335","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026335","Daniel Webster","Rep. Daniel Webster - Florida District 11","12/31/2019","$299,915","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561435-1724","http://localhost:4000/scrape/incumbents/","N00027510","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027510","Ed Perlmutter","Rep. Ed Perlmutter - Colorado District 07","12/31/2019","$855,312","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560968-1533","http://localhost:4000/scrape/incumbents/","N00044065","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00044065","Fred Keller","Rep. Fred Keller - Pennsylvania District 12","12/31/2019","$925,323","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560940-1521","http://localhost:4000/scrape/incumbents/","N00041080","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041080","Joseph Neguse","Rep. Joseph Neguse - Colorado District 02","12/31/2019","$753,856","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561351-1687","http://localhost:4000/scrape/incumbents/","N00042706","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042706","Mary Gay Scanlon","Rep. Mary Gay Scanlon - Pennsylvania District 05","12/31/2019","$662,048","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561171-1616","http://localhost:4000/scrape/incumbents/","N00030026","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030026","Blaine Luetkemeyer","Rep. Blaine Luetkemeyer - Missouri District 03","12/31/2019","$1,512,386","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561137-1602","http://localhost:4000/scrape/incumbents/","N00003473","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003473","Hal Rogers","Rep. Hal Rogers - Kentucky District 05","12/31/2019","$484,245","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560872-1492","http://localhost:4000/scrape/incumbents/","N00025280","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025280","Tim Ryan","Rep. Tim Ryan - Ohio District 13","02/26/2020","$729,891","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561612-1800","http://localhost:4000/scrape/incumbents/","N00025284","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025284","Raul M Grijalva","Rep. Raul M Grijalva - Arizona District 03","12/31/2019","$424,580","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561291-1664","http://localhost:4000/scrape/incumbents/","N00039551","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039551","Ted Budd","Rep. Ted Budd - North Carolina District 13","02/12/2020","$1,356,922","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560736-1434","http://localhost:4000/scrape/incumbents/","N00041464","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041464","Gil Cisneros","Rep. Gil Cisneros - California District 39","02/12/2020","$1,415,849","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561641-1813","http://localhost:4000/scrape/incumbents/","N00033839","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033839","Marc Veasey","Rep. Marc Veasey - Texas District 33","02/12/2020","$909,643","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561627-1807","http://localhost:4000/scrape/incumbents/","N00031933","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031933","Bill Keating","Rep. Bill Keating - Massachusetts District 09","12/31/2019","$352,110","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561008-1550","http://localhost:4000/scrape/incumbents/","N00043242","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043242","John Joyce","Rep. John Joyce - Pennsylvania District 13","12/31/2019","$576,208","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560895-1502","http://localhost:4000/scrape/incumbents/","N00035451","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035451","Alma Adams","Rep. Alma Adams - North Carolina District 12","02/12/2020","$427,397","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561360-1691","http://localhost:4000/scrape/incumbents/","N00040666","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040666","Harley Rouda","Rep. Harley Rouda - California District 48","02/12/2020","$2,345,455","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561158-1611","http://localhost:4000/scrape/incumbents/","N00032088","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032088","Bill Johnson","Rep. Bill Johnson - Ohio District 06","02/26/2020","$1,102,124","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561026-1558","http://localhost:4000/scrape/incumbents/","N00006789","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006789","Grace Napolitano","Rep. Grace Napolitano - California District 32","02/12/2020","$290,894","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561338-1682","http://localhost:4000/scrape/incumbents/","N00001003","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00001003","Eliot L Engel","Rep. Eliot L Engel - New York District 16","12/31/2019","$1,235,835","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560996-1545","http://localhost:4000/scrape/incumbents/","N00026427","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026427","Ro Khanna","Rep. Ro Khanna - California District 17","02/12/2020","$2,217,262","https://cdn1.opensecrets.org/congress-members/photos/N00026427.jpg"
"1586561046-1566","http://localhost:4000/scrape/incumbents/","N00005559","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00005559","Frank D Lucas","Rep. Frank D Lucas - Oklahoma District 03","12/31/2019","$402,163","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561600-1795","http://localhost:4000/scrape/incumbents/","N00036149","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036149","Debbie Dingell","Rep. Debbie Dingell - Michigan District 12","12/31/2019","$837,377","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561505-1754","http://localhost:4000/scrape/incumbents/","N00026926","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026926","Jerry McNerney","Rep. Jerry McNerney - California District 09","02/12/2020","$657,777","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560879-1495","http://localhost:4000/scrape/incumbents/","N00040876","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040876","Jason Crow","Rep. Jason Crow - Colorado District 06","12/31/2019","$1,781,467","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560799-1461","http://localhost:4000/scrape/incumbents/","N00007999","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007999","Don Young","Rep. Don Young - Alaska District 01","12/31/2019","$821,305","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561575-1784","http://localhost:4000/scrape/incumbents/","N00037422","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037422","Darren Soto","Rep. Darren Soto - Florida District 09","12/31/2019","$531,260","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561507-1755","http://localhost:4000/scrape/incumbents/","N00039293","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039293","Andy Biggs","Rep. Andy Biggs - Arizona District 05","12/31/2019","$470,408","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561294-1665","http://localhost:4000/scrape/incumbents/","N00007335","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007335","Anna Eshoo","Rep. Anna Eshoo - California District 18","02/12/2020","$1,372,179","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561392-1705","http://localhost:4000/scrape/incumbents/","N00036999","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036999","Anthony Brown","Rep. Anthony Brown - Maryland District 04","12/31/2019","$808,982","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560994-1544","http://localhost:4000/scrape/incumbents/","N00042164","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042164","Jeff Van Drew","Rep. Jeff Van Drew - New Jersey District 02","12/31/2019","$1,622,958","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561484-1745","http://localhost:4000/scrape/incumbents/","N00039122","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039122","David Trone","Rep. David Trone - Maryland District 06","12/31/2019","$1,202,082","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561313-1673","http://localhost:4000/scrape/incumbents/","N00030770","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030770","Rick Crawford","Rep. Rick Crawford - Arkansas District 01","02/12/2020","$676,184","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561190-1624","http://localhost:4000/scrape/incumbents/","N00025175","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025175","Michael R Turner","Rep. Michael R Turner - Ohio District 10","02/26/2020","$982,074","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561166-1614","http://localhost:4000/scrape/incumbents/","N00034277","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034277","Sean Patrick Maloney","Rep. Sean Patrick Maloney - New York District 18","12/31/2019","$1,366,372","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561079-1579","http://localhost:4000/scrape/incumbents/","N00042293","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042293","Elaine Luria","Rep. Elaine Luria - Virginia District 02","12/31/2019","$2,170,254","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560922-1513","http://localhost:4000/scrape/incumbents/","N00036097","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036097","Ruben Gallego","Rep. Ruben Gallego - Arizona District 07","12/31/2019","$1,090,589","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561017-1554","http://localhost:4000/scrape/incumbents/","N00036275","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036275","John Moolenaar","Rep. John Moolenaar - Michigan District 04","12/31/2019","$837,350","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561389-1704","http://localhost:4000/scrape/incumbents/","N00034120","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034120","Scott Perry","Rep. Scott Perry - Pennsylvania District 10","12/31/2019","$965,815","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561348-1686","http://localhost:4000/scrape/incumbents/","N00033316","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033316","Joaquin Castro","Rep. Joaquin Castro - Texas District 20","02/12/2020","$292,875","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560680-1407","http://localhost:4000/scrape/incumbents/","N00042237","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042237","Lance Gooden","Rep. Lance Gooden - Texas District 05","02/12/2020","$1,073,300","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561353-1688","http://localhost:4000/scrape/incumbents/","N00026341","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026341","Jim Costa","Rep. Jim Costa - California District 16","02/12/2020","$1,320,284","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561074-1577","http://localhost:4000/scrape/incumbents/","N00030780","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030780","Cory Gardner","Sen. Cory Gardner - Colorado","12/31/2019","$13,901,772","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560850-1483","http://localhost:4000/scrape/incumbents/","N00038260","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038260","James Comer","Rep. James Comer - Kentucky District 01","12/31/2019","$431,684","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561619-1803","http://localhost:4000/scrape/incumbents/","N00035278","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035278","Katherine Clark","Rep. Katherine Clark - Massachusetts District 05","12/31/2019","$1,214,520","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560745-1438","http://localhost:4000/scrape/incumbents/","N00039330","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039330","Mike Gallagher","Rep. Mike Gallagher - Wisconsin District 08","12/31/2019","$1,988,880","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561173-1617","http://localhost:4000/scrape/incumbents/","N00035523","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035523","Elise Stefanik","Rep. Elise Stefanik - New York District 21","12/31/2019","$5,103,237","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561010-1551","http://localhost:4000/scrape/incumbents/","N00041385","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041385","Anthony Brindisi","Rep. Anthony Brindisi - New York District 22","12/31/2019","$2,241,790","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560964-1531","http://localhost:4000/scrape/incumbents/","N00040712","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040712","Ron Estes","Rep. Ron Estes - Kansas District 04","12/31/2019","$1,215,623","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561330-1679","http://localhost:4000/scrape/incumbents/","N00033591","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033591","Scott Peters","Rep. Scott Peters - California District 52","02/12/2020","$1,182,678","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561104-1589","http://localhost:4000/scrape/incumbents/","N00033549","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033549","Mark Pocan","Rep. Mark Pocan - Wisconsin District 02","12/31/2019","$596,721","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561012-1552","http://localhost:4000/scrape/incumbents/","N00035972","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035972","John Lee Ratcliffe","Rep. John Lee Ratcliffe - Texas District 04","03/31/2020","$555,461","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560839-1478","http://localhost:4000/scrape/incumbents/","N00041104","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041104","Cindy Axne","Rep. Cindy Axne - Iowa District 03","12/31/2019","$2,098,995","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560818-1469","http://localhost:4000/scrape/incumbents/","N00036944","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00036944","Josh Gottheimer","Rep. Josh Gottheimer - New Jersey District 05","12/31/2019","$3,936,263","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561494-1749","http://localhost:4000/scrape/incumbents/","N00040559","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040559","Dusty Johnson","Rep. Dusty Johnson - South Dakota District 01","12/31/2019","$839,106","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560862-1488","http://localhost:4000/scrape/incumbents/","N00040597","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040597","Jimmy Gomez","Rep. Jimmy Gomez - California District 34","02/12/2020","$766,622","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561625-1806","http://localhost:4000/scrape/incumbents/","N00035527","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035527","Bruce Westerman","Rep. Bruce Westerman - Arkansas District 04","02/12/2020","$751,119","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561425-1720","http://localhost:4000/scrape/incumbents/","N00033720","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033720","Richard W Allen","Rep. Richard W Allen - Georgia District 12","12/31/2019","$616,513","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561528-1764","http://localhost:4000/scrape/incumbents/","N00042813","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042813","Lucy McBath","Rep. Lucy McBath - Georgia District 06","12/31/2019","$2,621,066","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560990-1542","http://localhost:4000/scrape/incumbents/","N00041870","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041870","Conor Lamb","Rep. Conor Lamb - Pennsylvania District 17","12/31/2019","$1,358,051","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561356-1689","http://localhost:4000/scrape/incumbents/","N00025219","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025219","Michael Burgess","Rep. Michael Burgess - Texas District 26","02/12/2020","$1,144,526","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561212-1633","http://localhost:4000/scrape/incumbents/","N00033395","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033395","Dan Kildee","Rep. Dan Kildee - Michigan District 05","12/31/2019","$956,294","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561512-1757","http://localhost:4000/scrape/incumbents/","N00035774","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035774","Dan Sullivan","Sen. Dan Sullivan - Alaska","12/31/2019","$7,028,823","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560952-1526","http://localhost:4000/scrape/incumbents/","N00024790","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00024790","Jeanne Shaheen","Sen. Jeanne Shaheen - New Hampshire","12/31/2019","$10,145,310","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561175-1618","http://localhost:4000/scrape/incumbents/","N00039503","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00039503","Matt Gaetz","Rep. Matt Gaetz - Florida District 01","12/31/2019","$1,013,016","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561556-1776","http://localhost:4000/scrape/incumbents/","N00028152","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00028152","Kevin McCarthy","Rep. Kevin McCarthy - California District 23","02/12/2020","$12,369,385","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561401-1709","http://localhost:4000/scrape/incumbents/","N00006023","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006023","Lloyd Doggett","Rep. Lloyd Doggett - Texas District 35","02/12/2020","$761,337","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561202-1629","http://localhost:4000/scrape/incumbents/","N00033054","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033054","Steven Daines","Sen. Steven Daines - Montana","12/31/2019","$8,065,961","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561221-1637","http://localhost:4000/scrape/incumbents/","N00034547","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034547","Grace Meng","Rep. Grace Meng - New York District 06","12/31/2019","$707,716","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561236-1643","http://localhost:4000/scrape/incumbents/","N00043379","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043379","Bryan Steil","Rep. Bryan Steil - Wisconsin District 01","12/31/2019","$1,687,428","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560763-1446","http://localhost:4000/scrape/incumbents/","N00025882","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025882","Ed Case","Rep. Ed Case - Hawaii District 01","12/31/2019","$248,463","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561433-1723","http://localhost:4000/scrape/incumbents/","N00006263","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006263","Mike Simpson","Rep. Mike Simpson - Idaho District 02","12/31/2019","$527,425","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561565-1780","http://localhost:4000/scrape/incumbents/","N00035431","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035431","Seth Moulton","Rep. Seth Moulton - Massachusetts District 06","12/31/2019","$1,122,179","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561547-1772","http://localhost:4000/scrape/incumbents/","N00029277","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029277","Gary Peters","Sen. Gary Peters - Michigan","12/31/2019","$13,208,073","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561097-1586","http://localhost:4000/scrape/incumbents/","N00033982","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033982","Martha McSally","Sen. Martha McSally - Arizona","12/31/2019","$12,552,179","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560848-1482","http://localhost:4000/scrape/incumbents/","N00041418","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041418","Abigail Spanberger","Rep. Abigail Spanberger - Virginia District 07","12/31/2019","$2,566,359","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561241-1645","http://localhost:4000/scrape/incumbents/","N00002884","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002884","Alcee L Hastings","Rep. Alcee L Hastings - Florida District 20","12/31/2019","$212,112","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560888-1499","http://localhost:4000/scrape/incumbents/","N00007479","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007479","Zoe Lofgren","Rep. Zoe Lofgren - California District 19","02/12/2020","$1,367,018","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561019-1555","http://localhost:4000/scrape/incumbents/","N00009660","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009660","Steve Scalise","Rep. Steve Scalise - Louisiana District 01","12/31/2019","$15,091,162","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
